review,review_clean,review_processed,rating,sentiment,date,userName
saya senang bisa main game ini walau pun hp kentang,saya senang bisa main game ini walau pun hp kentang,senang main game hp kentang,5,positif,2026-02-25 20:46:53,Gio Ginanjar
sejauh ini mantap,sejauh ini mantap,mantap,5,positif,2026-02-25 20:40:09,Anelcha Rons
apa sih ngulang terus hapus game jelek hapus aja gak usah buat game ulang ulang ke awal loading bodoh,apa sih ngulang terus hapus game jelek hapus aja gak usah buat game ulang ulang ke awal loading bodoh,ngulang hapus game jelek hapus game ulang ulang loading bodoh,1,negatif,2026-02-25 20:29:29,Kosla Banvi
min tolonglah gausah ada tier rank segala ubah kembali ke naikin rank seperti umumnya tolong ini mah min saya udah 4 kali turun mulu tier rank saya.,min tolonglah gausah ada tier rank segala ubah kembali ke naikin rank seperti umumnya tolong ini mah min saya udah kali turun mulu tier rank saya,min tolonglah gausah tier rank ubah naikin rank tolong mah min kali turun mulu tier rank,1,negatif,2026-02-25 20:20:43,Putri Diana
saya suka. game nya menantang sekali👌,saya suka game nya menantang sekali,suka game menantang,5,positif,2026-02-25 20:16:11,Gun noberu fan Gun noberu
"terlalu sulit untuk naik tier,perubahan poin 4x",terlalu sulit untuk naik tierperubahan poin x,sulit tierperubahan poin,2,negatif,2026-02-25 19:40:25,M. firman
keren dan memuaskan,keren dan memuaskan,keren memuaskan,5,positif,2026-02-25 19:30:50,Rahadian Arisanto
"game bagus hd ada pintu gk auto aim, gk kaya epep burik auto aim mana gak ada pintu lagi😂",game bagus hd ada pintu gk auto aim gk kaya epep burik auto aim mana gak ada pintu lagi,game bagus hd pintu auto aim kaya epep burik auto aim pintu,5,positif,2026-02-25 19:24:53,Baim
download gamenya karena game ini sangat seru,download gamenya karena game ini sangat seru,download gamenya game seru,5,positif,2026-02-25 19:05:48,Arkan Azizulah
"Jangan banyak bug ya min, biar gua bisa main dengan nyaman. Dan jangan lupa tambahin ADS+langsung tembak min biar gameplay-nya makin enak",jangan banyak bug ya min biar gua bisa main dengan nyaman dan jangan lupa tambahin adslangsung tembak min biar gameplaynya makin enak,bug min biar gua main nyaman lupa tambahin adslangsung tembak min biar gameplaynya enak,5,positif,2026-02-25 17:40:32,Soirée Beau
"tolomg sistem syarat naik rank diubah, bukan harus bertahan paling lama tapi harus banyak banyak kill. misal untuk naik ke ace perlu mendapatkan 10 kill 3 laga berturut turut. ini akan membuat orang yang naik ke ace adalah orang terpilih bukan Player ngendok gada skill🙏",tolomg sistem syarat naik rank diubah bukan harus bertahan paling lama tapi harus banyak banyak kill misal untuk naik ke ace perlu mendapatkan kill laga berturut turut ini akan membuat orang yang naik ke ace adalah orang terpilih bukan player ngendok gada skill,tolomg sistem syarat rank diubah bertahan kill ace kill laga orang ace orang terpilih player ngendok gada skill,1,negatif,2026-02-25 17:15:54,Raven Zephyr
Game nya bagus kenapa di kasih bintang 4 kalo mau bintang 5 tolong kasih saya skin gratis oke 👍👍,game nya bagus kenapa di kasih bintang kalo mau bintang tolong kasih saya skin gratis oke,game bagus kasih bintang bintang tolong kasih skin gratis oke,4,positif,2026-02-25 17:02:56,Azfar Junior
"aduh ini tolonglah 🙏 fitur grading nya di hapus,, ini mau baik tier gk bisa bisa,, mana pemain solo iagi,, masa harus pensi 😩",aduh ini tolonglah fitur grading nya di hapus ini mau baik tier gk bisa bisa mana pemain solo iagi masa harus pensi,aduh tolonglah fitur grading hapus tier pemain solo iagi pensi,5,positif,2026-02-25 16:24:35,Abi Hermawan
cape cok mesti ada reset segala,cape cok mesti ada reset segala,cape cok mesti reset,1,negatif,2026-02-25 14:59:17,Albanylangit
"kalau kata gua mah ini game adminnya kocak ya, lucu banget, ketika performa permainan kita lagi bagus banget, lagi banyak kill, lagi op, pasti ada aja bug yg di kenain ke kita hahaha, giliran main lagi kacau pasti aman2 aja, ga ada masalah di bug atau dimanapun, wkwkwk kasian bgt, apa karna gua ga pernah topup ya makanya digituin ketika lagi main bagus wkwkwk kocak bgt",kalau kata gua mah ini game adminnya kocak ya lucu banget ketika performa permainan kita lagi bagus banget lagi banyak kill lagi op pasti ada aja bug yg di kenain ke kita hahaha giliran main lagi kacau pasti aman aja ga ada masalah di bug atau dimanapun wkwkwk kasian bgt apa karna gua ga pernah topup ya makanya digituin ketika lagi main bagus wkwkwk kocak bgt,gua mah game adminnya kocak lucu performa permainan bagus kill op bug kenain hahaha giliran main kacau aman bug dimanapun wkwkwk kasian gua topup digituin main bagus wkwkwk kocak,1,negatif,2026-02-25 14:26:31,JINN VERMILLION'S
makin GK jelas ram berlebihan,makin gk jelas ram berlebihan,ram,1,negatif,2026-02-25 14:18:36,Lala Kurniasih
oke baik,oke baik,oke,5,positif,2026-02-25 14:08:14,Adityo Rock
YUHUUUUUU..... PLAYER OLD COMEBACK LAH,yuhuuuuuu player old comeback lah,yuhuuuuuu player old comeback,5,positif,2026-02-25 14:04:35,Jk gaming pro
"sistem grading bikin males, kalah sekali langsung reset.. mending gua uninstal ajalah",sistem grading bikin males kalah sekali langsung reset mending gua uninstal ajalah,sistem grading bikin males kalah langsung reset mending gua uninstal ajalah,3,netral,2026-02-25 13:50:38,Agung Prasetyo
hapus aja Game Banyak Booot ai,hapus aja game banyak booot ai,hapus game booot ai,1,negatif,2026-02-25 13:29:45,Dyynda Allkharid
"semenjak ada sistem griding match rank serasa ga seimbang, kemaren waktu masih di rank ace dan ace master pas main selalu ketemu musuh ama team yang ranknya ace dominator 20+. sedangkan pas saya udah sampe di rank ace dominator pas main selalu ketemu team dengan rank ace dan crown/player baru main semua yang kebanyakan mainnya masih meraba² atau belum terlalu bisa main. kapan masalah matchmaking yang tidak adil itu akan diperbaiki? saran saya sebaiknya sistem match graiding di hapus saja.",semenjak ada sistem griding match rank serasa ga seimbang kemaren waktu masih di rank ace dan ace master pas main selalu ketemu musuh ama team yang ranknya ace dominator sedangkan pas saya udah sampe di rank ace dominator pas main selalu ketemu team dengan rank ace dan crownplayer baru main semua yang kebanyakan mainnya masih meraba atau belum terlalu bisa main kapan masalah matchmaking yang tidak adil itu akan diperbaiki saran saya sebaiknya sistem match graiding di hapus saja,semenjak sistem griding match rank serasa seimbang kemaren rank ace ace master pas main ketemu musuh ama team ranknya ace dominator pas sampe rank ace dominator pas main ketemu team rank ace crownplayer main kebanyakan mainnya meraba main matchmaking adil diperbaiki saran sistem match graiding hapus,1,negatif,2026-02-25 12:58:44,Farel Jana
jangan ad grading please 😭,jangan ad grading please,ad grading please,1,negatif,2026-02-25 12:58:08,Fadillah Inayah
Udah bagus ini game,udah bagus ini game,bagus game,5,positif,2026-02-25 11:56:40,yunnpichi
welcome beck.. sangat seru yaaahh meski nostalgia tapi ini memulai karirnya baru,welcome beck sangat seru yaaahh meski nostalgia tapi ini memulai karirnya baru,welcome beck seru yaaahh nostalgia karirnya,5,positif,2026-02-25 11:44:35,Jihan Nawawi
"sesuaikan lah level pemain baru dan pemain lama supaya bisa dapat lawan yg sesuai, perhatikan level atau tingkat kehebatan pemain dan satukan",sesuaikan lah level pemain baru dan pemain lama supaya bisa dapat lawan yg sesuai perhatikan level atau tingkat kehebatan pemain dan satukan,sesuaikan level pemain pemain lawan sesuai perhatikan level tingkat kehebatan pemain satukan,3,netral,2026-02-25 11:33:21,Sogatal Stau
burik lag mulu masa kalah sama ff . bukan nya perbaiki malah mohon maaf mohon maaf basi,burik lag mulu masa kalah sama ff bukan nya perbaiki malah mohon maaf mohon maaf basi,burik lag mulu kalah ff perbaiki mohon maaf mohon maaf basi,1,negatif,2026-02-25 11:10:34,Aris Manik
"pubg game tolol janganau dwonload, masa udah naik cape cape, terus kalah malah balik lagi ke awal game tolol",pubg game tolol janganau dwonload masa udah naik cape cape terus kalah malah balik lagi ke awal game tolol,pubg game tolol janganau dwonload cape cape kalah game tolol,1,negatif,2026-02-25 10:51:51,Epul Saepuloh
tolong perbaiki pengoptimalan menjadi lebih baik buat perangkat mid range,tolong perbaiki pengoptimalan menjadi lebih baik buat perangkat mid range,tolong perbaiki pengoptimalan perangkat mid range,4,positif,2026-02-25 10:22:46,Risja
"MIN,,, INI GIMANA SUDAH TIDAK BISA LOGIN VIA FACEBOOK,,, ADA APA INI??? GAME PAYAH!!!!",min ini gimana sudah tidak bisa login via facebook ada apa ini game payah,min login via facebook game payah,1,negatif,2026-02-25 10:07:48,Rivay Manoppo
Mengecewakan Padahal sudah habis puluhan juta ketika aku dicuri orang malah gak percaya sama pemilik aslinya,mengecewakan padahal sudah habis puluhan juta ketika aku dicuri orang malah gak percaya sama pemilik aslinya,mengecewakan habis puluhan juta dicuri orang percaya pemilik aslinya,1,negatif,2026-02-25 09:05:46,Zhanuar Akbar
pensiun. ga pernah hoki kalau gacha event gilt,pensiun ga pernah hoki kalau gacha event gilt,pensiun hoki gacha event gilt,3,netral,2026-02-25 08:19:41,BONA KS
mantap min 🗿,mantap min,mantap min,5,positif,2026-02-25 08:12:06,Fadilah Ml
"gede banget tablet aku ngak kuat 1,3 GB dah hp kentang duarrrr",gede banget tablet aku ngak kuat gb dah hp kentang duarrrr,gede tablet ngak kuat gb dah hp kentang duarrrr,1,negatif,2026-02-25 08:09:08,Nur Alamsyah
sistem tier yg sangat menyusah kan 🙄,sistem tier yg sangat menyusah kan,sistem tier menyusah,1,negatif,2026-02-25 06:45:55,Juna Juliani
"gamenya sudah banyak perkembangan signifikan cuma tolonglah untuk promotion match di hilangkan saja, karena bagi saya itu sangat membuang waktu, sudah capai poin ketika kalah satu kali malah reset semuanya, dan aturannya juga sangat mengekang harus top 8-6/15-12 dan itu individual, jadi tolong hapus saja promotion match-nya saya juga mau concu woy udah 7 THN main nih game",gamenya sudah banyak perkembangan signifikan cuma tolonglah untuk promotion match di hilangkan saja karena bagi saya itu sangat membuang waktu sudah capai poin ketika kalah satu kali malah reset semuanya dan aturannya juga sangat mengekang harus top dan itu individual jadi tolong hapus saja promotion matchnya saya juga mau concu woy udah thn main nih game,gamenya perkembangan signifikan tolonglah promotion match hilangkan membuang capai poin kalah kali reset aturannya mengekang top individual tolong hapus promotion matchnya concu woy thn main game,2,negatif,2026-02-25 06:24:13,Vanz scH
Bagussssz bgt,bagussssz bgt,bagussssz,5,positif,2026-02-25 06:01:03,Galau brutal!!!
"keren,game yg aku sukai,",kerengame yg aku sukai,kerengame sukai,5,positif,2026-02-25 05:47:43,Tohirun Mas Tohir
awesome❤️‍🔥🔥🔥,awesome,awesome,5,positif,2026-02-25 05:37:50,Muhammad Nawwarul
produk Korea ini,produk korea ini,produk korea,1,negatif,2026-02-25 05:16:53,Muin Firmansyah
"Hlo min, knpaa pas turun di event banyak orng ga ngeframe terus pas udah keluar dari evnt terus ngeframe"" ga jelas",hlo min knpaa pas turun di event banyak orng ga ngeframe terus pas udah keluar dari evnt terus ngeframe ga jelas,hlo min knpaa pas turun event orng ngeframe pas evnt ngeframe,5,positif,2026-02-25 03:59:57,Nofal Hamizan
Game sepi,game sepi,game sepi,1,negatif,2026-02-25 03:41:50,Wibby Putra
game yg keren menurut saya dari semua beberapa game online,game yg keren menurut saya dari semua beberapa game online,game keren game online,5,positif,2026-02-25 02:58:24,Agnes Marshendy
"berhubung saya baru saja selesai main dari jam 12 malam ini dari awal sampai tadi masalah yg saya alami itu{ 1} ,ping tiba² naik jadi 600 lebih padahal jaringan oke banget sama sering tiba²stuck nggak bisa gerak terus keluar sendiri {2} karakter cacat fps tinggi disaat ketemu musuh dan rata"" senjata yang skinnya bisa di upgrade lebih sakit daripada senjata biasa pada umumnya",berhubung saya baru saja selesai main dari jam malam ini dari awal sampai tadi masalah yg saya alami itu ping tiba naik jadi lebih padahal jaringan oke banget sama sering tiba stuck nggak bisa gerak terus keluar sendiri karakter cacat fps tinggi disaat ketemu musuh dan rata senjata yang skinnya bisa di upgrade lebih sakit daripada senjata biasa pada umumnya,berhubung selesai main jam malam alami ping jaringan oke stuck gerak karakter cacat fps disaat ketemu musuh senjata skinnya upgrade sakit senjata,1,negatif,2026-02-25 02:41:43,REZA S N
dulunya aku sering main game ini ternyata game ini seru juga tpi sekarang keadaan hp ku kurang muat 😁,dulunya aku sering main game ini ternyata game ini seru juga tpi sekarang keadaan hp ku kurang muat,dulunya main game game seru tpi hp ku muat,5,positif,2026-02-25 02:41:00,Dian Azzahra
bug tersangkut saat bermain di promotion match,bug tersangkut saat bermain di promotion match,bug tersangkut bermain promotion match,1,negatif,2026-02-25 01:27:37,Fayza Eza VA
udah susah naikin rank malah di tambah lagi ada aturannya.bikin kesel,udah susah naikin rank malah di tambah lagi ada aturannyabikin kesel,susah naikin rank aturannyabikin kesel,3,netral,2026-02-25 01:15:58,Dede slmn
game rekomend,game rekomend,game rekomend,5,positif,2026-02-25 00:49:58,Rivandi Iqbal F.
BISA GA KALO NGASIH TIM YANG WARAS DIKIT MAIN SOLO BIKIN STRES,bisa ga kalo ngasih tim yang waras dikit main solo bikin stres,ngasih tim waras dikit main solo bikin stres,1,negatif,2026-02-25 00:48:14,Rezka cool bet
capek woy gua ngepus pagi siang malam gak lolos lolos greding masa iya udah centang 3 kalah ngulang lagi bisa gak gresingny kali kalah gk usah ngulang dari awal kayak sia sia say kalah 20 match centang 7 kalo gak ngulang munkin dah lolos ingn gk semua orang skillnya bagus gak semua orang device nya bagus jadi tolong lh di rubah gk ada gua main game lain cuma pubg ge lain bosenin,capek woy gua ngepus pagi siang malam gak lolos lolos greding masa iya udah centang kalah ngulang lagi bisa gak gresingny kali kalah gk usah ngulang dari awal kayak sia sia say kalah match centang kalo gak ngulang munkin dah lolos ingn gk semua orang skillnya bagus gak semua orang device nya bagus jadi tolong lh di rubah gk ada gua main game lain cuma pubg ge lain bosenin,capek woy gua ngepus pagi siang malam lolos lolos greding iya centang kalah ngulang gresingny kali kalah ngulang kayak sia sia say kalah match centang ngulang munkin dah lolos ingn orang skillnya bagus orang device bagus tolong lh rubah gua main game pubg ge bosenin,1,negatif,2026-02-25 00:42:05,Rill• “Sahrial” Kece
"sudah ok semenjak developer ngasih saran perbaiki di sudut apk login nya, sekarng sudah lancar n main nya makin asik🙏🏻😁😄👍🏻trimkasih",sudah ok semenjak developer ngasih saran perbaiki di sudut apk login nya sekarng sudah lancar n main nya makin asik trimkasih,ok semenjak developer ngasih saran perbaiki sudut apk login sekarng lancar main asik trimkasih,5,positif,2026-02-25 00:33:27,Agus Rajasa
"Bagus bagus, saya cuma menghargai karya orang lain, yg coment miring kayak dia lebih bisa saja berkarya. Lanjutkan dan perbaiki lagi, pubg mobile oke top markotop.",bagus bagus saya cuma menghargai karya orang lain yg coment miring kayak dia lebih bisa saja berkarya lanjutkan dan perbaiki lagi pubg mobile oke top markotop,bagus bagus menghargai karya orang coment miring kayak berkarya lanjutkan perbaiki pubg mobile oke top markotop,5,positif,2026-02-25 00:27:39,Moriz Domenech
