review,rating,date,userName
"game ini sangat menarik ,sya sangan suka dengan game ini",3,2026-02-01 04:05:53,Henta05 Tatontos
"my favorit my enjoyy , all day",5,2026-02-01 04:01:01,Hery Supanto
good,5,2026-02-01 03:24:06,Rehan Ari
ok,5,2026-02-01 03:23:16,Ary Destyan
Goodgame mantab bagus banget,5,2026-02-01 03:11:26,Maimun Hasan
syuka,5,2026-02-01 02:53:53,Annisalia Agustine
menantang,5,2026-02-01 02:00:21,Andrey Toam
asyik mainnya,5,2026-02-01 01:45:58,Gustavo Santos
ok baik,5,2026-02-01 01:29:21,Meisye Isye
Bagus,5,2026-02-01 01:27:57,Aimar Rizky
mantap,5,2026-02-01 01:18:36,Rian Hidayat
game seru banget,5,2026-02-01 01:17:34,Ok E'
"plis kasih gw m4 glacier, udah 6taunan main pubg huhuhuhu",5,2026-02-01 01:15:30,Ahmed Mizan
"Nice one, genius",5,2026-02-01 01:09:06,KAKA Awan
Uda lah tidak bisa lagi masuk akun t ku,5,2026-02-01 01:02:42,Real me Note 10
amazing game,5,2026-02-01 00:53:37,L HERDIAWAN
no coment everything ok,5,2026-02-01 00:51:27,Ghina meida putri (Ghina)
mantap,5,2026-02-01 00:49:32,Lem M
mantap game nya sangat menantang,5,2026-02-01 00:44:12,Raja Husairi
bagus,5,2026-02-01 00:34:14,Monica Loe
ok,5,2026-02-01 00:30:13,Abdulrohman “Abdulrohman madura” abdulkafi
game yg selalu menemani keluarga kecilku,5,2026-02-01 00:26:56,Warzky Pril
"grafik dan gamenya bagus,seru,tapi agak di kurangin dikit GBnya biar orang orang bisa pada main pubg,sekian maaukan saya terimakasih🙏",5,2026-02-01 00:20:45,Ashriel Pahlevi 07
🥰🥰🥰🥰🥰🥰,5,2026-02-01 00:18:03,Bernardino Guterres
good game,5,2026-02-01 00:16:23,Peran13 Goodd
terbaik,5,2026-02-01 00:11:50,Ismi Irullah
tolong lah balikin sistem rank hapus aja tuh grading bikin males up tier!!!,5,2026-02-01 00:07:08,Ndoll Gank
framedroop parah,1,2026-02-01 00:05:55,Sisla Wati
ini di patch sekarang naik tier harus misi dulu harus di top 10 susah banget bos dikira semua player pubg jago semua apa gimana sih,1,2026-01-31 23:59:44,sidempok123
game yang seru,5,2026-01-31 23:59:41,Tomo Koboy
game fav dari dulu,5,2026-01-31 23:58:22,Tiyo Tiyo
jelek semakin berat,1,2026-01-31 23:57:31,kencuk sangat
best game. seperti realita.,5,2026-01-31 23:50:59,Muktasar
aku sak suka ❤️❤️,5,2026-01-31 23:47:16,Benidiktos Tharoman
kadang lemot pas banya musuh tolong untuk di perbaiki,1,2026-01-31 23:41:37,MarKos Titirloloby
good,4,2026-01-31 23:35:40,rizal zal
kembalikan sistem rank yang dulu,3,2026-01-31 23:35:19,Leon Cakep
game ini bagus banget,5,2026-01-31 23:33:39,Wayan Surianti
gane keren,5,2026-01-31 23:27:56,hery surianto silalahi
tidak pernah hoki saat top up,3,2026-01-31 23:22:18,basu abimanyu
"game sangat parah.padahal jaringan seluler/Wi-Fi stabil.. tapi didalam game banyak bug, lag parah",1,2026-01-31 23:16:51,Omes Redox
tingkatkan lagi,5,2026-01-31 23:16:41,Abdul Khalim
aku suka aku suks,5,2026-01-31 23:15:14,Imron Rosidi
👍,5,2026-01-31 23:04:32,Alamin Amin
tidak bisa login akun baru,1,2026-01-31 23:03:44,Risky GEMING
menghibur di waktu senggang,5,2026-01-31 23:02:07,Acep Priana
"game bagus rame seru aku suka,main aja ayoo..",5,2026-01-31 22:57:27,agung willis
naik AEC susah,5,2026-01-31 22:53:49,Wowogaming Crazkills
4 bintang dulu aja sih,4,2026-01-31 22:43:36,Rizhan Ucuk
ok,5,2026-01-31 22:43:27,Ramnet Net
grafik bagus sesuai iklan dan banyak fitur Manarik gak seperti game sebelah,5,2026-01-31 22:37:29,Natan Tan
mending hapus aj,1,2026-01-31 21:20:51,MuonX Esense
Sangat memuaskan Memuaskan ka,5,2026-01-31 21:20:44,Repinaldi
game bagus,5,2026-01-31 19:56:28,Gabriel Sihombing
"........................,............. 👍",5,2026-01-31 19:53:32,Agus Azza
"udah keren pubg sekarang😍, cuman pas matching map vikendi lama banget. padahal nostalgia banget sama map vikendi🥰🥰🥰",5,2026-01-31 19:49:29,Oyoy
ok,5,2026-01-31 19:47:24,rumini rumini
masih belajar,4,2026-01-31 19:46:40,Mbull Afifah hilya
gg tapi jangan pelit lah pas gacha,5,2026-01-31 19:43:23,Firdan13
mantap,5,2026-01-31 19:42:54,Erawati Palit
tolong map vs AI ditanbah jangan cuma Livik,5,2026-01-31 19:38:01,OKA DEBY SETIAWAN
saya kasi bintang full ya sampai bintang2 di langit dan saya kasi Love singkat LV tinggi 🙏👍😊😉🤗🥳👋😘,5,2026-01-31 19:37:49,Dwi Rizal
sangat terhibur..,5,2026-01-31 19:32:25,IRVAN BATARA
bagus,4,2026-01-31 19:29:28,Ahmad Jailani
"memuaskan,sangat....",5,2026-01-31 19:23:25,Enrico Totti
lumayan buat hiburan malam,5,2026-01-31 19:21:34,Bayu Suguro
"ITU YANG NGASIH RATTING RENDAH, IRI YA GAME NYA GA BISA BERSAING SAMA PUBG??!!",5,2026-01-31 19:14:56,Renzz
game yg bagus,5,2026-01-31 19:13:00,Andre Adriansyah
bagus,5,2026-01-31 19:12:45,Frandi Rorong
bagus game nya 👍,5,2026-01-31 19:12:10,Engelbertus Langga
gasss,5,2026-01-31 19:07:40,Erix as
mntap,5,2026-01-31 19:03:17,Rangga Putra
Good...yes I like it,5,2026-01-31 18:59:54,Bagus Prayogo
"sistem rank sekarang sangat mengecewakan, saya sudah susah payah bermain lama sampai 1 poin lagi untuk ke ace master tapi saya kalah karena lag dan semua hasil kerja keras saya hilang begitu saja karena reset.",1,2026-01-31 18:59:26,LIFE IN OHIO
"game yang sangat menguras duit, gacha hoki itu cuman mitos disini!",5,2026-01-31 18:57:47,Muhammad reski11
sangat puas sama game ini,5,2026-01-31 18:57:46,Aldi Rahmat
"emang game fav dri dulu ,mines kenapa bonus point aku lebih kecil dri pada temen aku padahal aku kill lebih banyak dri dia",5,2026-01-31 18:34:03,Maulidanidani1 Maulidani
game bagus player nya sangat ramah🙂,5,2026-01-31 18:30:53,Gilbert Jonathan
teringat akan era 2019 😅😓,4,2026-01-31 18:24:30,Johand.Tomasoa Hanox.Tomasoa
mantap,5,2026-01-31 18:23:57,Samsun Teja Kusuma
Peraturan baru yang aneh untuk naik tier menjadikan pemain pada ngendok kaya bot...main jadi kaku. gak seru...,2,2026-01-31 18:11:32,WAWAN KUSWANDI
bagus,5,2026-01-31 18:05:01,faiz hermansyah
keren bang,5,2026-01-31 18:04:13,zainal abidin
"sangat seru main pubgmobile bisa mengenal temen banyak, udah gitu aja, makasih 🙏🙏",5,2026-01-31 18:02:03,Bogek Candi
saya menyukai saya main sudah 7 tahun,5,2026-01-31 18:01:41,Bella Rais
terbaik,5,2026-01-31 17:54:04,Andretok Andretok
keren,5,2026-01-31 17:41:27,V. Dennys Chandra Wibowo
"saya player dari tahun 2018,dulu pubg pas di pegang uniti itu bener bagus,ketika memasuki era tencen itu makin buruk,banyak player yang meninggalkan game ini karna terlalu berat,mau itu original atau pun versi lite nya,sangat di sayangkan game sebagus ini di rusak sama developer cina",1,2026-01-31 17:39:11,Iwan
"peak, main dari season 2 ga pernah bosen",5,2026-01-31 17:33:02,starhead body
sangat menghibur,5,2026-01-31 17:30:59,Numberi E
oke,5,2026-01-31 17:24:25,Dian Er
"ini gw udah kasih bintang 5 ya,tapi tolong kasih gw skin m4 GC",5,2026-01-31 17:23:30,Muhamad rendi Saputra
game yg bagus,5,2026-01-31 17:19:39,Arifit Ahmadi
satu kata aja GILA NI GAME CAUR ABIS,5,2026-01-31 17:00:37,Hauzaan Labiib
Krafton beri aku glacier rambo 😭 jangan kau pelit-pelit krafton 😤,5,2026-01-31 16:55:15,Mas Ruhen
seru dan menantang,5,2026-01-31 16:38:48,Dedi Dedego
bagus,5,2026-01-31 16:25:39,Rino Speed
keren,5,2026-01-31 16:23:09,Metriadi koto
baik,5,2026-01-31 16:12:35,Mega Sari
game ini sangat baik sekali.,5,2026-01-31 16:01:37,Dhimas Sulistyo laksono
keren lalu gratis kurang nya lama unduh nya,4,2026-01-31 16:00:56,PANJI ALGHAZALI
game anj,1,2026-01-31 15:56:42,Rida Pratama
Updatenya kebangetan.. hp Kentangku menangis !!!,4,2026-01-31 15:55:09,Ahmad Muslikhin
oke lah buat ngisi waktu,4,2026-01-31 15:53:02,terorattack
game ini terbaik...,5,2026-01-31 15:41:07,Mauritius Jack
"Menghibur sekali,tapi bagian suntan,diberi mamp lain lah Lain dari pada maen pubg naturallll nga pake skin",5,2026-01-31 15:39:37,Frengky Wkwkwk
sangat bagus,5,2026-01-31 15:34:31,Mah Radhan
bagus,5,2026-01-31 15:33:34,muh rafi
goood 😁,5,2026-01-31 15:26:56,Hendri Lucky
sangat baik,5,2026-01-31 15:26:29,Mr Boni
game yang sangat realistis,5,2026-01-31 15:25:38,Putra Duri
game bagus,5,2026-01-31 15:24:32,Ahmad
bagus,5,2026-01-31 15:21:36,Muhamad ardiansah Ardiansah
kebanyak bot bahkan di rank tinggi,1,2026-01-31 15:12:55,Revi Pake nanya
luar biasa,5,2026-01-31 14:59:00,Ighun Ibrahim
nice,5,2026-01-31 14:49:02,Dimas Suyarmiarta
mantapp,5,2026-01-31 14:48:41,adry. novan . pratama
gamenya menantang,4,2026-01-31 14:47:24,Juliann Juliann
game bagus,5,2026-01-31 14:45:11,Ryan Risyandi
game nya bagus tapi banyak bot nya,5,2026-01-31 14:42:32,Restu Darmawanto
oke mntap,5,2026-01-31 14:37:40,jin dan jun
seru banget,5,2026-01-31 14:35:14,Randy Hamdeny
bagus,5,2026-01-31 14:32:37,Haidar
keren,5,2026-01-31 14:31:40,AHMAD FAUZAN
"sangat menyenangkan,kalo kill bot😁😁😁",5,2026-01-31 14:30:56,Muhamad Mualimin
saya senang dengan game ini,5,2026-01-31 14:30:54,Karlo Jentak96
banyak suka nya gak suka nya HP ku kentang🤣,5,2026-01-31 14:20:47,Fingki Anjas
game ini sangat terbaik dan bisa bersenang² bersama teman dekat atau rendem intinya tidak ada membosankan untuk memainkan kan nya,5,2026-01-31 14:08:47,Salman Alfarisi
good game,5,2026-01-31 14:05:52,Betta Bedjo
"sekarang cheat merajalela di game ini bahkan di lindungi oleh pihak pubg.. sering kali saya melaporkan para pengguna cheat game ini, malah di lindungi. bahkan game banyak bug sehingga para player terganggu kecacatan bermain semakin sepi game ini di karenakan pihak PUBG MELINDUNGI PLAYER CHEATER.",1,2026-01-31 14:03:03,Pijayanti Kumara
makin seru,5,2026-01-31 13:52:39,Agus Tiono
i langin aja tu greding tolol,1,2026-01-31 13:51:31,Muhammad Nova
sangat menyenangkan,5,2026-01-31 13:45:49,Jimin Jhope
keren,5,2026-01-31 13:32:52,Dedy Kurniawan
seruuuu selalu menghibur,5,2026-01-31 13:22:02,Joy Celine
lumayan juga main,5,2026-01-31 13:14:25,Rosita
Oke bangettt 👍,5,2026-01-31 13:14:21,Dede Efendi
game bagus,5,2026-01-31 13:12:35,Aldhi Sabok_
"tolong lah bagi kami yang player lama udah 7 tahun ini, setidak nya berilah senjata yang bisa di upgrade seperti M4 glacier GT kek..",3,2026-01-31 13:02:12,Budy Zakk
keren abis dari awal sampai akhir,5,2026-01-31 13:01:49,Suprapto Sutrisno
good game,4,2026-01-31 12:59:43,DownHeaven
mantap,5,2026-01-31 12:57:25,Anto Aswar
suka,4,2026-01-31 12:52:46,Edgar Sunny21
game sangat bagus,5,2026-01-31 12:45:19,Maliki Omod
I fell in love with this game,5,2026-01-31 12:41:54,Nofita Herawati
keren,5,2026-01-31 12:37:34,lemboade
best lah ni game,5,2026-01-31 12:37:25,Pria Misterius
seruuu banget,5,2026-01-31 12:33:48,Ehtan Winners
I like Game Pubg Mobile,5,2026-01-31 12:31:13,Al-fyan Hidayat
PUBG is the best 👍🏼👍🏼,5,2026-01-31 12:27:14,Ahmad Muhaidhir
good job,5,2026-01-31 12:20:18,Bima Saputra
game paporit ku dari thn 2019,5,2026-01-31 12:14:54,Stediboy 777
game favorit.tapi kalo gaca gak pernah didapat skin,5,2026-01-31 12:05:03,novian jhosua2511
makin bagus,5,2026-01-31 11:50:43,Fredy Gunawan
sangan baguss...,5,2026-01-31 11:47:44,Fitri Awati
kedepannya kasi skin bagus mind 😂,5,2026-01-31 11:40:50,Kris Maryudi
ok,5,2026-01-31 11:37:49,Nurul Mukti
"game in udah gua mainin bertahun""JD g perlu d rating.semangat trus buat crafton gamenya sangat bagus.",5,2026-01-31 11:36:17,Muh Faizal
"sistem promosi ampas, ke domi tinggal 1 promosi lgi malah gagal... protect nya cmn 1 doang lgi",1,2026-01-31 11:35:08,p44nca
game bagus banget,5,2026-01-31 11:24:30,KOMANG Geo
superrrrrrr!!! 😁😁😁😁😁,5,2026-01-31 11:23:50,Fransiskus Tarigas
keren,5,2026-01-31 11:23:20,My Account
"KENAPA AKUN SAYA DI BANNED? PADAHAL GUA GAK PERNAH SAMA SEKALI PAKAI CHEAT, GUA CUMA MAIN DI EMULATOR (SEKITAR TAHUN 2021) EH MALAH DI BANNED, PADAHAL EMULATORNYA WAKTU ITU DARI TENCENT! SAYA SANGAT KECEWA DENGAN PUBG KALI INI, GUA BARU SPEAK UP KARENA GUA SEMPET PENSI, KALI INI GUA PENGEN MAIN LAGI EH MALAH DI BANNNED, MAUNYA APA SIH?",1,2026-01-31 11:21:51,Achmad Affandi
sekarang hanya player solo partyan sudah sibuk dgn keluarga dan pekerjaan 😌,5,2026-01-31 11:13:06,Randi Perdianus
mantap game nya👍👍,5,2026-01-31 11:00:27,prima primaseptian
newbie,3,2026-01-31 10:57:45,Dedy Fitriadi
notbad,5,2026-01-31 10:56:48,Dodyaryanto Sirait
mantap.....,5,2026-01-31 10:53:22,Siti Prasetyo
enak gamenya,5,2026-01-31 10:52:04,Axemon
happy,5,2026-01-31 10:50:07,Aditya Anggara
Skin m4nya jagn pelit',5,2026-01-31 10:46:22,M Bayu Wahyudi
nice,5,2026-01-31 10:46:01,Cisto Gata
mantab,5,2026-01-31 10:44:50,Erwin Manullang
bagi m4 gratis donk d rp yg bisa d upgrade,5,2026-01-31 10:44:18,Rahmattamim
keren,5,2026-01-31 10:41:15,Jhon
mantep pokoknya,5,2026-01-31 10:36:07,Harin Al yasin
best game,5,2026-01-31 10:34:56,indra merah
TOPLAH,5,2026-01-31 10:34:53,four twenty
gem seru grafik bagus yg paling saya suka saat kolep nya kaloborasi sama Godzilla itu epik banget menurut ku kalau bisa dikeluarin lagi soga,5,2026-01-31 10:31:39,Sugiyat 3538
"ok mantap, to belinya jgan mahal-mahal bos",5,2026-01-31 10:30:50,Ghost Devil
seru,5,2026-01-31 10:23:13,Fatia Mas
Menurut Keyakinan Aku Bagus Kooooo,5,2026-01-31 10:16:41,Rahmat Mamat
makin lama makin ngelag,1,2026-01-31 10:12:40,On Live HDR
terbaik,5,2026-01-31 10:04:32,Melki Jj
good,5,2026-01-31 09:59:58,Hilmi Udin
"sangat puas sih buat pubg sekarang ini, tapi mohon skill2 karakter jangan yg model2 skill aktif kaya game2 lain, karna bisa menghilangkan rasa ke asrian dalam perang game itu sendiri, intinya untuk saat ini joss, mantap👍",5,2026-01-31 09:56:18,Rendy Agustia
pubg nya gak bisa login,1,2026-01-31 09:53:53,pungky kiswara
puas dengen performa game nya,5,2026-01-31 09:53:11,Murizo Murizo
good,5,2026-01-31 09:48:04,Tuarita Muhammad
update terbaru tidak suka sama sekali naik tier bikin capek aja,2,2026-01-31 09:36:55,Yoona_ Ony
game yang sangat menghibur saya,5,2026-01-31 09:35:57,PhaYa LaRa
game bagus tapi mahal to up nya please turunin harga UC nya dong,5,2026-01-31 09:27:18,Rafiz Syahputra
pokoknya bagus banget terus adalah pokoknya,5,2026-01-31 09:25:09,Divo Kunsi
goog game,5,2026-01-31 09:21:28,Helmi Rahayu
"gue berikan bintang 4 dulu krn gue nggk prnh gacha saat buka peti buat dpt skin M4.. eventnya klw bisa di beri skin M4 gratis, krn bnyk pemain ingin mendapatkan skin M4 gratis... gue harap developer bisa beri skin M4 gratis😊😊😊😊",4,2026-01-31 09:20:26,michael frengky
bagus aku suka,5,2026-01-31 09:15:01,Sangkot Lubis
bagus bangat aku kasi bintang 🌟🌟🌟🌟🌟🌟,5,2026-01-31 09:03:49,Faldianu dacosta
Game Paling Saya Sukai Dari Tahun 2019 Sampai 2026 Saat Ini Saya Selalu Setia,5,2026-01-31 08:55:30,Amamiya feyy69
keren,5,2026-01-31 08:54:56,Keen Kenndrii
gw kasi bintang 5 aja karena game ini sudah menemaniku dari dulu😁😁,5,2026-01-31 08:28:47,Crystian Yosi hizkia
Seruuuu!!,5,2026-01-31 08:22:06,Little Prince
seru,5,2026-01-31 08:20:09,aldo yudhistira
mantap,4,2026-01-31 08:19:14,Khabir khabir dar
lebih baik LG agar jangan lelet,5,2026-01-31 08:16:44,Ferdinan zaro Gea
aku sangat suka.main game PUBG karna game nya seruh bangat,5,2026-01-31 08:16:36,Alanrawul Rawulalan
mantap benerrrr,5,2026-01-31 08:16:06,AgamKusumaJuanda “Abo” Juanda
cukup menghibur,5,2026-01-31 08:13:34,Maxi Milan
"game nya sangat bagus,tapi tolong keluarin m416 glacier secara gratis hanya untuk menyelesaikan tugas event nya saja itu saja udah mudah,agar player old tidak iri dengan pemain lain yg pertama kali langsung dapat m416 glacier nya,tolong ya Tencent keluarkan event m416 glacier gratis😅👍🏻🤭🫢👍🏻👍🏻",5,2026-01-31 08:12:46,Rara Ayu
Sanhok Turun Paradaise Ya Guyyss...,5,2026-01-31 08:10:56,Petrik Hendra
saya suka gem ini ayo rame in,5,2026-01-31 08:07:47,mohammadjuli
keahlian training saat ingin jadi sahabat rekan kerja hidup dunia flag,3,2026-01-31 08:05:13,MUHAMMADMUSLIM PURNAMA
bagus ke depan lebih baik lagi,5,2026-01-31 08:01:06,Andika Saputra pakaya
lanjtkan,5,2026-01-31 07:55:18,Didik harianto
game paling okee 👍,5,2026-01-31 07:54:52,muhammad arif
Jualan skin 😂,1,2026-01-31 07:53:12,Error404
Banyak bot mirip player,4,2026-01-31 07:52:18,Satrio Junianto
menurut ku sekelas HP kentang pun pasti ga kuat main pubg kalo mau ya pubg lite itu pun banyak makan memorinya,4,2026-01-31 07:46:13,KD asep
gamenya bagus,5,2026-01-31 07:46:06,Tataa Fushiguro
bagus buaaanget,5,2026-01-31 07:34:29,hance mokar
saya sangat luas dgn gem ini,4,2026-01-31 07:20:55,Awan Arif
I really like it. I’ve been playing since 2019. The problem that always comes up while playing is that the internet connection doesn’t support it very well.,4,2026-01-31 07:20:33,Bomker !!
sangat suka,5,2026-01-31 07:15:53,Dinda lestari lestari
"menyenangkan bisa berteman dengan beberapa negara, tapi kondisi kan musuh nya lahhh, terkadang tidak sesuai rank bung",5,2026-01-31 06:56:47,Pengguna Google
PUBG selalu menarik untuk di main kan.. sedikit masukan pubg jgn terlalu pelit kasih skin 😚,5,2026-01-31 06:53:51,robi dema
"gem makin busuk.. mau main apa kalo merit rendah.. sedang kan rank satak situ mulu meski win berkali""",1,2026-01-31 06:34:15,IrUL .¿
good game,5,2026-01-31 06:32:10,Calvin Mangolo
game bagus,5,2026-01-31 06:29:57,Reka
luar biasa🔥🤙,5,2026-01-31 06:22:23,Kenny Marey
kece deh game nya,4,2026-01-31 06:14:56,Muhammad Ramadhani
"sangat layak di main kan, ini game perang yang pernah saya main kan 👍🏼",5,2026-01-31 05:29:28,Wiranto Tolok
"untuk update yg sekarang PUBG makin ribet mau naik tier ace atau yg lebih besar harus top 15 ke atas, gak seru gak enak kek dulu PUBG sekarang.. balikin aja lagi kek PUBG sebelumnya.",1,2026-01-31 05:14:49,N Diwan
sangat menyenangkan sekali dan game nya sangat bagus buat waktu luang mantap pokoknya👍👍,5,2026-01-31 04:59:51,Defiandra Angga
👍👍👍👍👍👍👍,5,2026-01-31 04:37:27,acchept on
mantappn saya suka pubg donk,5,2026-01-31 04:26:31,Febri nadi
keren,5,2026-01-31 04:21:23,Iwan Nur anwar
asik,5,2026-01-31 04:09:53,Aldy syahputra
sudah bagus,5,2026-01-31 04:05:12,Hairun
kurangin ngeframe/lag pada bermain,5,2026-01-31 04:04:14,Fajar Ramadhan
banyak disconek,1,2026-01-31 04:02:46,Sugeng Wibowo
player masih bnyak yang menggunakan jalan ninja,5,2026-01-31 03:54:17,Jajang Sugilar
gem ini sangat menyenangkan dan saya udh lama pengen main baru kesampaian 2tahun ini aja semoga nanti makin rajin main pubg nya,5,2026-01-31 03:53:28,Sohibunniam Abi
"To Tencent Games, please give me the 「Nofiaa」m4 glacier account during gacha, my account has been faithfully playing PUBG for 5 years.",1,2026-01-31 03:50:44,Nofiana Ps
Nostalgia 2018,5,2026-01-31 03:41:40,Salvador Goncalves
terlalu susah tolong per muadah yg divec nya gak mendukung,1,2026-01-31 03:39:48,arane nyongdirman
ilangin aja sistem grading makin banyak orang ngendog,4,2026-01-31 03:36:18,Eka Krisna37
mohon kurangi bot,5,2026-01-31 03:31:35,GOYA KALA
"grafiknya bagus agak berat yah sesuai kualitas, tapi sayang pubg sma aku pelit skin setiap gacha pasti zonk",4,2026-01-31 03:30:22,Poco Eftri
seru game yang cocok untuk anak anak perempuan,4,2026-01-31 03:13:40,CIPHER
"Aku suka mainx cuma persoalan ngebug nya klo lagi zona atau pas lagi perang kog gambar langsung diam tapi mank obrolan suara squad ttp bagus tp itu lah klo ngebug, tak ada jalan lagi kcuali kluar game lalu loging lagi. Yaaa mesti loby lagi deeeh Pokokx itu jengkelx klo ngabug (kayak scrinshot)",5,2026-01-31 03:08:19,Bang Darman
terlalu banyak buq nya masak tiap main sinyal patah patah gak jelas,1,2026-01-31 03:08:12,Za'in Syahputra
"udh pensi tapi coba donload lagi seru"" aja nih game hd",5,2026-01-31 03:07:23,Rizkywardani 077
oke bgt,5,2026-01-31 03:04:40,Greb Syarif91
sangat suka hiburan yg seru,5,2026-01-31 02:59:46,DAgung
