review,review_clean,review_processed,rating,sentiment,date,userName
game terbaik,game terbaik,game terbaik,5,positif,2025-11-06 05:50:37,Moch Syifaul Anam
bang saran gw buat game seperti pubg mobile akan tetapi dibuat khusus roleplay seperti gta 5 di fivem kemungkinan bakalan rame soalnya sekarang game roleplay sedang naik daun dan di mobile tidak ada game roleplay yang memiliki karakter seperti di pc. menurutku pubg ini kalo dijadiin game roleplay bagus dari segi karater realistis sekali,bang saran gw buat game seperti pubg mobile akan tetapi dibuat khusus roleplay seperti gta di fivem kemungkinan bakalan rame soalnya sekarang game roleplay sedang naik daun dan di mobile tidak ada game roleplay yang memiliki karakter seperti di pc menurutku pubg ini kalo dijadiin game roleplay bagus dari segi karater realistis sekali,bang saran game pubg mobile khusus roleplay gta fivem rame game roleplay daun mobile game roleplay memiliki karakter pc menurutku pubg dijadiin game roleplay bagus segi karater realistis,2,negatif,2025-11-06 04:17:46,Khoirul Huda
gamenya sangat keren dan seruu,gamenya sangat keren dan seruu,gamenya keren seruu,5,positif,2025-11-06 04:12:58,Akunbaru Ku
email sama tapi kok malah jadi akun baru sedangkan pas masuk coc email nya sama akunnya gak hilang tapi ini PUBG malah hilang dan di suruh bikin character baru kecewa nya aku dengan semua perjuangan ku pengeluaran ku aku merasa tertipu ini kah modus modus baru para developer untuk mendapatkan uang mending jadi koruptor aja lebih tertutup dan gak menggangu,email sama tapi kok malah jadi akun baru sedangkan pas masuk coc email nya sama akunnya gak hilang tapi ini pubg malah hilang dan di suruh bikin character baru kecewa nya aku dengan semua perjuangan ku pengeluaran ku aku merasa tertipu ini kah modus modus baru para developer untuk mendapatkan uang mending jadi koruptor aja lebih tertutup dan gak menggangu,email akun pas masuk coc email akunnya hilang pubg hilang suruh bikin character kecewa perjuangan ku pengeluaran ku tertipu kah modus modus developer uang mending koruptor tertutup menggangu,1,negatif,2025-11-06 03:35:51,Perdi nr
"dirubah trs tempat"" nya bagusan pubg dulu makin gk jelas pubg sekarang",dirubah trs tempat nya bagusan pubg dulu makin gk jelas pubg sekarang,dirubah bagusan pubg pubg,1,negatif,2025-11-06 02:59:58,Bagas Naruto
"makin tinggi saja update nya, walaupun seru, setidaknya kalo seasons baru, event saja yang berbeda bukan malah update nya ikut naik.",makin tinggi saja update nya walaupun seru setidaknya kalo seasons baru event saja yang berbeda bukan malah update nya ikut naik,update seru seasons event berbeda update,1,negatif,2025-11-06 02:34:28,Qurahman Sitohang
tolong buat game haunted vs hunter jgn di hapus. aku suka mode itu..,tolong buat game haunted vs hunter jgn di hapus aku suka mode itu,tolong game haunted vs hunter hapus suka mode,3,netral,2025-11-06 01:59:54,Syahju
min tolong dong saya mau download aplikasi sudah 90% tapi tiba tiba saya cek kembali di play store mengulang menjadi 8% itu maksudnya apa yah min saya jadi sia sia Terbuang paket saya tolonggg benerinnn ya jump boat🙏🏻🙏🏻🙏🏻,min tolong dong saya mau download aplikasi sudah tapi tiba tiba saya cek kembali di play store mengulang menjadi itu maksudnya apa yah min saya jadi sia sia terbuang paket saya tolonggg benerinnn ya jump boat,min tolong download aplikasi cek play store mengulang maksudnya yah min sia sia terbuang paket tolonggg benerinnn jump boat,1,negatif,2025-11-06 01:04:18,Azka Ponsel
sekarang masuk rumah kok harus download dulu ya kenapa...?,sekarang masuk rumah kok harus download dulu ya kenapa,masuk rumah download,5,positif,2025-11-06 00:39:00,Adi Nurmawan
"to many player use cheat. no skill, bad game",to many player use cheat no skill bad game,to many player use cheat no skill bad game,1,negatif,2025-11-06 00:36:40,azwar hamid
sangat memuaskan,sangat memuaskan,memuaskan,5,positif,2025-11-06 00:34:14,Ilham Good
Game yg bagus,game yg bagus,game bagus,3,netral,2025-11-06 00:18:27,Apa Aja
tolong di perbaiki bug nya secepat mungkin,tolong di perbaiki bug nya secepat mungkin,tolong perbaiki bug secepat,5,positif,2025-11-06 00:08:28,Arman Fadillah
"Tolong kondisi kan bug""nya min, apalagi sering kali bug jaringannya",tolong kondisi kan bugnya min apalagi sering kali bug jaringannya,tolong kondisi bugnya min kali bug jaringannya,3,netral,2025-11-05 23:48:09,Subhan Arabi
tolong pihak pubg akun saya du retas pihk tidk bertangung jawap hari ini tgl 5 novmbrr 2025,tolong pihak pubg akun saya du retas pihk tidk bertangung jawap hari ini tgl novmbrr,tolong pubg akun du retas pihk tidk bertangung jawap tgl novmbrr,1,negatif,2025-11-05 23:46:24,Alvin 2323
eh krafton temen gua baru main lvl 20 dibawah pas main ketemu plyer rank ace domi.. gimana mau gak sepi orng cara pengaturan match nya aja gak jelas.. langsung di hapus tu pubg nya.. tolong lah di perhatikan kasian yg baru main.. contoh game lain lah,eh krafton temen gua baru main lvl dibawah pas main ketemu plyer rank ace domi gimana mau gak sepi orng cara pengaturan match nya aja gak jelas langsung di hapus tu pubg nya tolong lah di perhatikan kasian yg baru main contoh game lain lah,krafton temen gua main lvl dibawah pas main ketemu plyer rank ace domi sepi orng pengaturan match langsung hapus tu pubg tolong perhatikan kasian main contoh game,5,positif,2025-11-05 23:41:25,Grday Pubg
"Mohon perbaiki pingnya, masa iya pake iphone 15 ping lag, mksih yaa semoga di baca",mohon perbaiki pingnya masa iya pake iphone ping lag mksih yaa semoga di baca,mohon perbaiki pingnya iya pake iphone ping lag mksih yaa semoga baca,5,positif,2025-11-05 23:01:17,Dino Orange
"tolong perbaiki... tidak bisa login fb, sdh bberapa hari ...",tolong perbaiki tidak bisa login fb sdh bberapa hari,tolong perbaiki login fb bberapa,3,netral,2025-11-05 22:58:46,Andika dwi Setianto
game nya bagus gerafis nya bagus dan game nya seperti kehidupan kita sehari-hari nya gerafis nya HD gua mau di update selanjutnya di 4.1 ini game nya di turun kan data nya biyar hp kentang bisa main GK ngelek²,game nya bagus gerafis nya bagus dan game nya seperti kehidupan kita seharihari nya gerafis nya hd gua mau di update selanjutnya di ini game nya di turun kan data nya biyar hp kentang bisa main gk ngelek,game bagus gerafis bagus game kehidupan seharihari gerafis hd gua update game turun data biyar hp kentang main ngelek,5,positif,2025-11-05 22:58:46,Haji No
god game,god game,god game,5,positif,2025-11-05 22:58:21,Deni Kurniawan
Saran saya sih Map WOW dihapus saja Biar semua player main di map klasik Sekarang lebih banyak bot daripada player,saran saya sih map wow dihapus saja biar semua player main di map klasik sekarang lebih banyak bot daripada player,saran map wow dihapus biar player main map klasik bot player,4,positif,2025-11-05 21:53:20,Cristover Guterres
I love you pubg mobile,i love you pubg mobile,love you pubg mobile,5,positif,2025-11-05 21:43:11,Wilem M
"Gamenya makin kesini makin berat, sering bgt force close kalau lg main",gamenya makin kesini makin berat sering bgt force close kalau lg main,gamenya kesini berat force close main,2,negatif,2025-11-05 21:06:55,Lailani Hidayati
"Tencen ganteng,tencen baik hati. Tolong kasih aq hoki sekali inj saja ya...ya..ya Aq kan pemain murni,no cheat2",tencen gantengtencen baik hati tolong kasih aq hoki sekali inj saja yayaya aq kan pemain murnino cheat,tencen gantengtencen hati tolong kasih aq hoki inj yayaya aq pemain murnino cheat,5,positif,2025-11-05 20:49:10,Fatmawati Lisdiana Putri
tolong untuk devolovernya perbaiki lah soal jaringan saran saya tambahkan fitur wifi gabung data seluler itu saja.. mohon perhatikan,tolong untuk devolovernya perbaiki lah soal jaringan saran saya tambahkan fitur wifi gabung data seluler itu saja mohon perhatikan,tolong devolovernya perbaiki jaringan saran tambahkan fitur wifi gabung data seluler mohon perhatikan,5,positif,2025-11-05 20:23:15,indra parmady
"kenapa mau login akun facebook gak bisa2 min,,, layarnya cuma putih doang.",kenapa mau login akun facebook gak bisa min layarnya cuma putih doang,login akun facebook min layarnya putih doang,1,negatif,2025-11-05 20:20:54,Tinus Toretto
nice 😄,nice,nice,5,positif,2025-11-05 19:41:13,Dave Matthew
damnnnn keren abis,damnnnn keren abis,damnnnn keren abis,5,positif,2025-11-05 19:40:30,Gabriel Adrian
"saya suka!""",saya suka,suka,5,positif,2025-11-05 19:27:15,Supar min
"KAMI PLAYER BUTUH REALISTIS GAME DI PUBG YANG NYATA TIDAK MEMAKAN BANYAK RAM DAN TOLONG PERBAIKI KE STABILAN JARINGANNYA , JARINGAN BAGUS MALA PING NYA MERAH KACAU SALAM AKAL SEHAT CHIKEN DINNER BY KLAN: DEVNATION",kami player butuh realistis game di pubg yang nyata tidak memakan banyak ram dan tolong perbaiki ke stabilan jaringannya jaringan bagus mala ping nya merah kacau salam akal sehat chiken dinner by klan devnation,player butuh realistis game pubg nyata memakan ram tolong perbaiki stabilan jaringannya jaringan bagus mala ping merah kacau salam akal sehat chiken dinner by klan devnation,1,negatif,2025-11-05 19:27:01,Steven Jonatan
"Hampir 8 tahun menemani belum pernah conqueror, tp seasion ni akhirnya dapat gelar Ultimate Legend, seasion depan harus bisa conqueror.",hampir tahun menemani belum pernah conqueror tp seasion ni akhirnya dapat gelar ultimate legend seasion depan harus bisa conqueror,menemani conqueror seasion ni gelar ultimate legend seasion conqueror,5,positif,2025-11-05 19:15:40,Bonar Sinaga
terlalu pelit Gacha ga pernah dapet glasier,terlalu pelit gacha ga pernah dapet glasier,pelit gacha dapet glasier,3,netral,2025-11-05 19:14:00,Kane Combs
ge duakali mati lompat dari mobil itu pun sudah dalam keadaan ngerem... buat game yang sewajar wajarnya lah..,ge duakali mati lompat dari mobil itu pun sudah dalam keadaan ngerem buat game yang sewajar wajarnya lah,ge duakali mati lompat mobil ngerem game sewajar wajarnya,4,positif,2025-11-05 19:09:53,Maxtron Mega
"update makin ringan cuma kadang ping nya naik, mohon diperbaiki",update makin ringan cuma kadang ping nya naik mohon diperbaiki,update ringan kadang ping mohon diperbaiki,4,positif,2025-11-05 18:49:48,Backpacker GamerZ
ye this game have big part of life back in season 11,ye this game have big part of life back in season,ye this game have big part of life back in season,5,positif,2025-11-05 18:46:58,Alfran Timoti
"semakin berat mending nyerah aja dah,, gem kelas sultan prangkat ku tersiksa nlek parah slamat tingal PUBG👋👋👋👋",semakin berat mending nyerah aja dah gem kelas sultan prangkat ku tersiksa nlek parah slamat tingal pubg,berat mending nyerah dah gem kelas sultan prangkat ku tersiksa nlek parah slamat tingal pubg,1,negatif,2025-11-05 18:27:18,Dafiq Putra
bagus cuma hp saya kurang mampu,bagus cuma hp saya kurang mampu,bagus hp,5,positif,2025-11-05 18:15:44,Bang Bahrin
keren banget 🥰,keren banget,keren,5,positif,2025-11-05 18:10:20,Xioyan
"permainan nya sangat2 bagus,",permainan nya sangat bagus,permainan bagus,5,positif,2025-11-05 18:04:05,Idul Bahri
gak pernah di kasih hoki,gak pernah di kasih hoki,kasih hoki,5,positif,2025-11-05 17:54:37,Amrullahrifai
PUBG MOBILE gemya seru di mainan,pubg mobile gemya seru di mainan,pubg mobile gemya seru mainan,5,positif,2025-11-05 17:49:20,Fataruba Aso Aso Fataruba Aso
"saya pemain dari s3 udah lama gak main ini game, pubg sekarang gak seru terlalu banyak event, bahkan hujan,night mode dihilangkan, kami rindu pubg yg dulu. ,Kembalikan era TENCENT!!!",saya pemain dari s udah lama gak main ini game pubg sekarang gak seru terlalu banyak event bahkan hujannight mode dihilangkan kami rindu pubg yg dulu kembalikan era tencent,pemain main game pubg seru event hujannight mode dihilangkan rindu pubg kembalikan era tencent,2,negatif,2025-11-05 17:29:11,Randi Andika
"mualai suda jelek betul, sering perbaruan itu nunggu lama berapa menit baru selasai",mualai suda jelek betul sering perbaruan itu nunggu lama berapa menit baru selasai,mualai suda jelek perbaruan nunggu menit selasai,1,negatif,2025-11-05 17:27:53,Ambo Asse
"jaringan sering hilang, Padahal bgus, bug bnyk",jaringan sering hilang padahal bgus bug bnyk,jaringan hilang bgus bug bnyk,3,netral,2025-11-05 16:19:30,Edo chanell
Bagus si tapi kali kali bagi sekin senjata laah masa dapet nya itu itu aja udah 6th main nggak pernah di kasih dapet skin senjata yang bagus malah di kasih abal adalah😮‍💨,bagus si tapi kali kali bagi sekin senjata laah masa dapet nya itu itu aja udah th main nggak pernah di kasih dapet skin senjata yang bagus malah di kasih abal adalah,bagus kali kali sekin senjata laah dapet th main kasih dapet skin senjata bagus kasih abal,5,positif,2025-11-05 16:05:58,Ilham Alfiyan
i love pubg🤍,i love pubg,love pubg,5,positif,2025-11-05 15:37:39,TWINS CHANNEL
thank you pubg,thank you pubg,thank you pubg,5,positif,2025-11-05 15:30:27,Ra Un
ohh nicee,ohh nicee,ohh nicee,5,positif,2025-11-05 15:16:14,Vandro Yulfindo
"game nya oke, sekali sekali ane ke sini😆👑",game nya oke sekali sekali ane ke sini,game oke ane,5,positif,2025-11-05 13:50:31,KING _YUNIFRS
Senang bisa maing pubg mobail,senang bisa maing pubg mobail,senang maing pubg mobail,5,positif,2025-11-05 12:37:46,Sebas Araujo
game favorit aku..,game favorit aku,game favorit,5,positif,2025-11-05 12:34:54,Marsyah Nurcahyati
menarikkk bgtttt,menarikkk bgtttt,menarikkk bgtttt,5,positif,2025-11-05 12:23:59,Bambang Setiono
game nya bagus bangat🔥,game nya bagus bangat,game bagus bangat,5,positif,2025-11-05 11:03:47,ALEXIUS SAINYAKIT
the best la pokoknya,the best la pokoknya,the best la pokoknya,5,positif,2025-11-05 10:21:14,Yahya Rumadaul
tolong bug saat pegang senjata yg tembus dinding rumah pas nempel itu di perbaiki,tolong bug saat pegang senjata yg tembus dinding rumah pas nempel itu di perbaiki,tolong bug pegang senjata tembus dinding rumah pas nempel perbaiki,3,netral,2025-11-05 10:14:12,ZxuanGtr Gh
mantap versi spesial,mantap versi spesial,mantap versi spesial,5,positif,2025-11-05 09:15:31,Hafidz Musyafa
susah untuk login sekarang,susah untuk login sekarang,susah login,1,negatif,2025-11-05 06:56:25,Joe Febrian
"gimana sihh ini game,kenapa gak bisa masuk kedalam game dari semalam,respon dong",gimana sihh ini gamekenapa gak bisa masuk kedalam game dari semalamrespon dong,sihh gamekenapa masuk kedalam game semalamrespon,5,positif,2025-11-05 06:13:43,Ariawan 1322
sangat bikin kecewa kenapa bisa akun saya mala tiba tiba di banned tanpa ada kesalahan . giliran dwonload ulang tiba tiba sitendang keluar dan tidak bisa masuk terus selalu minta pembaharuan gak jelas ... bikin sakit hati,sangat bikin kecewa kenapa bisa akun saya mala tiba tiba di banned tanpa ada kesalahan giliran dwonload ulang tiba tiba sitendang keluar dan tidak bisa masuk terus selalu minta pembaharuan gak jelas bikin sakit hati,bikin kecewa akun mala banned kesalahan giliran dwonload ulang sitendang masuk pembaharuan bikin sakit hati,5,positif,2025-11-05 06:06:06,oghenkyudi_ al-makassari
hy saya pleyer pubg mobile dari awal rilis sampai sekarang saya suka bermain pubg saya tidak ada kata bosan main pubg mobile ini cuma saya minta 1 tolong buatkan skin baju TNI AD geme pubg mobile ini sama persis seperti tentara dan kalo bisa mau dapatkan skin tentara jangan pake uc tolong di pertimbangkan tencent terimakasih,hy saya pleyer pubg mobile dari awal rilis sampai sekarang saya suka bermain pubg saya tidak ada kata bosan main pubg mobile ini cuma saya minta tolong buatkan skin baju tni ad geme pubg mobile ini sama persis seperti tentara dan kalo bisa mau dapatkan skin tentara jangan pake uc tolong di pertimbangkan tencent terimakasih,hy pleyer pubg mobile rilis suka bermain pubg bosan main pubg mobile tolong buatkan skin baju tni ad geme pubg mobile persis tentara dapatkan skin tentara pake uc tolong pertimbangkan tencent terimakasih,5,positif,2025-11-05 05:30:00,Yoko Septiawan
"untuk kravton,bisa lah buat rank dari Ace master sampe Ace domi itu di buat susah musuh nya,biar makin seru dan menantang",untuk kravtonbisa lah buat rank dari ace master sampe ace domi itu di buat susah musuh nyabiar makin seru dan menantang,kravtonbisa rank ace master sampe ace domi susah musuh nyabiar seru menantang,5,positif,2025-11-05 05:08:24,Yosua Sumbanu
